datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0.6,0.6,-18.8030,-57.3360,21.2
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.6,0.6,-18.8040,-57.3450,72.8
2019/02/02 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.6,-20.6510,-57.9630,15.3
2019/02/02 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.6,-20.6500,-57.9520,39.7
2019/02/11 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.6,-18.7640,-57.2540,36.1
2019/02/18 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-19.6080,-57.6420,25
2019/02/18 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-19.6100,-57.6560,24.2
2019/06/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,18,0,0.7,-19.1440,-57.1640,11.3
2019/06/10 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,18,0,0.6,-19.1520,-57.1700,19.1
2019/06/04 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.7,-19.0420,-55.6740,17.7
2019/06/06 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,14,0,0.7,-19.1040,-57.1930,14.9
2019/06/13 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,21,0,1,-20.0690,-57.7440,9.1
2019/06/24 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,32,0,0.7,-20.0520,-57.9140,17.7
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.9,-20.1130,-57.6160,19.7
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.1150,-57.6300,20.8
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2330,-57.6660,70.3
2019/01/29 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.5,-18.8180,-57.3540,45.9
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.5,-20.1770,-58.0660,59.5
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.4,-20.1690,-58.0770,120.3
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.8,-20.1680,-58.0670,122.7
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.5,-18.8370,-57.2620,36.3
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.5,-18.8360,-57.2530,20.3
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.5,-18.8240,-57.4220,52.9
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.6,-18.8150,-57.3640,18.4
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.6,-18.8140,-57.3550,17
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.6,-18.6390,-57.4810,15
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.6,-18.6880,-57.5640,28.3
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.2,0.4,-18.7260,-57.6350,21.6
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.5,-18.7340,-57.6240,26.5
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.4,-18.7360,-57.6340,54
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.5,-18.7430,-57.6230,19.1
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.5,-18.7450,-57.6320,61.1
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.5,-18.7810,-57.2590,18.7
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.6,-19.6850,-57.6540,18.6
2019/02/07 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.4,-19.0570,-57.2530,23.6
2019/01/11 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.8,-19.0590,-56.9650,16.9
2019/01/09 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,17.7,0,-18.3440,-55.6160,34.5
2019/01/09 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,17.8,0,-18.3470,-55.6110,33.7
2019/01/09 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.3,-19.1260,-57.2880,57.6
2019/01/09 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.1410,-57.2770,90.4
2019/01/09 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.3,-19.1470,-57.3040,44.8
2019/01/09 18:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.7,-20.3260,-57.7490,25.5
2019/01/10 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.6,-19.0330,-57.1490,12.7
2019/01/10 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.4,-19.0520,-57.1420,14.1
2019/01/10 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.7,-19.0540,-57.1580,30.9
2019/01/10 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0.6,0.3,-19.1350,-57.2740,47
2019/01/10 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0.7,-999,-19.1400,-57.2810,32.6
2019/01/11 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,4.7,0,-18.3530,-55.6070,27.5
2019/01/11 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.6,-18.8920,-56.8970,20.9
2019/01/11 17:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0.9,1,-18.9970,-57.2820,15.7
2019/01/06 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,2.4,0.3,-18.3450,-55.5990,15.8
2019/01/06 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,2.3,0.3,-18.3470,-55.6040,18.9
2019/01/06 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,2.3,0.3,-18.3470,-55.6100,13.3
2019/01/06 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-18.7880,-57.3180,11
2019/01/06 17:35:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-18.7960,-57.3210,49
2019/01/05 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,0.2,-19.1060,-57.2470,114.8
2019/01/05 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,0.2,-19.1120,-57.2380,81.2
2019/01/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.8,-19.7950,-57.8220,26
2019/01/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.5,-19.8780,-57.8800,19.2
2019/01/03 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.5,-19.8800,-57.9050,39
2019/01/04 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,1.7,0.5,-19.0880,-57.4170,13.5
2019/01/04 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.8,0.6,-19.1200,-57.1240,43.7
2019/01/04 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.9,0.6,-19.1220,-57.1370,52.6
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,2.7,0.2,-19.8150,-57.8180,105.5
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,1,1,-20.1130,-57.7740,21.8
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0.9,1,-20.1150,-57.7840,31.1
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,3.1,0.4,-18.7270,-57.5140,120.5
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,3,0.4,-18.7360,-57.5130,14.1
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.2,0.2,-18.8690,-57.3680,18.9
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.2,0.2,-18.8790,-57.3670,21.2
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.2,0.2,-18.8800,-57.3770,64.6
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2300,-57.1920,11.5
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2410,-57.2010,30.2
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2430,-57.2120,18.8
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2490,-57.1880,19.2
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2500,-57.1990,30.9
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2520,-57.2100,15.9
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2540,-57.1920,27.3
2019/01/13 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.3,-19.2630,-57.1900,23.5
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0.9,1,-20.1230,-57.7720,14.2
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,1,-20.5060,-57.8490,12.1
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,1,-20.5130,-57.9000,27.5
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-20.5140,-57.9110,14.6
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.6,-20.5360,-57.8650,26.5
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-20.6050,-57.9010,32.8
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-20.6060,-57.9110,23.8
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.2,0.4,-19.0500,-57.3070,49.6
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.1,0.3,-19.0520,-57.1240,10.4
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0.1,0.4,-19.0550,-57.2770,43.1
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.2,0.4,-19.0580,-57.2960,30.6
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.2,0.4,-19.0590,-57.3050,50
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0.1,0.4,-19.0640,-57.2750,18.7
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0.2,0.4,-19.0920,-57.2740,50.9
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0.2,0.4,-19.1010,-57.2730,26
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0.1,0.3,-19.2480,-57.2080,12.1
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0.1,0.3,-19.2490,-57.2180,26.2
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0.1,0.4,-19.2700,-57.2340,15
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0.2,0.4,-19.2800,-57.2420,5.5
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.0280,-57.6740,48.9
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.0300,-57.6840,47
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.0310,-57.6940,11.8
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.7,-19.0410,-57.1440,56.2
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.9,-19.0470,-57.1350,98.1
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.4,-19.1090,-57.2720,44
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.5,-19.1160,-57.3080,47.3
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-19.9640,-57.6980,32.6
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.0450,-57.6670,47.3
2019/01/16 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.0500,-57.6730,51.4
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0.1,0.4,-19.0380,-57.2200,97
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.1,0.5,-19.0430,-57.1220,58.6
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.1,0.7,-19.0440,-57.1310,22
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0.1,0.4,-19.0460,-57.2780,37.2
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.1,0.4,-19.0480,-57.2880,35.3
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0.2,0.4,-19.0490,-57.2970,38.8
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.0320,-57.7040,11.1
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.0370,-57.6730,58.3
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.4,0.8,-18.8140,-57.1310,24.1
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.7,-20.5060,-57.9530,15.3
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,0.5,-20.6140,-57.6020,12.7
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.3,-18.4330,-57.3570,38.8
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.3,-18.4360,-57.3760,7.1
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.3,-18.4400,-57.3500,13
2019/01/15 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.2,0.5,-18.7180,-57.4910,18.8
2019/01/21 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.9760,-57.2590,75
2019/01/21 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.1,-18.9820,-57.2540,121.1
2019/01/21 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.2,-18.7120,-57.4920,50.5
2019/01/21 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.2,-18.7370,-57.5210,49.3
2019/01/21 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.8180,-57.2450,43.7
2019/01/21 16:55:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-18.8290,-57.2480,45.1
2019/01/24 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,1.8,1,-19.9330,-57.6750,22
2019/01/24 17:25:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.6,0.3,-20.5910,-57.5670,12.4
2019/01/20 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.3,-20.2970,-58.0100,15.5
2019/01/20 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.7,-20.3070,-58.0030,65.3
2019/01/20 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.7,-20.3070,-58.0080,38.8
2019/01/20 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.7,-20.3090,-58.0140,29.7
2019/01/28 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.4,-18.8820,-57.3410,114.3
2019/01/28 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.3,-18.9680,-57.4410,26.5
2019/02/01 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-20.3780,-57.9790,66.1
2019/02/01 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,1,-20.3040,-57.9770,102.8
2019/02/01 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.6,-20.5770,-57.9570,163.8
2019/02/01 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.6,-20.5740,-57.9530,187
2019/01/20 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,0.1,-19.0240,-57.1040,24.9
2019/01/20 17:50:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.6,-19.3710,-57.4750,13.4
2019/01/29 17:45:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.4,0.3,-19.2550,-57.2020,41.3
2019/02/02 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.6,-20.6490,-57.9470,30.4
2019/02/02 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0.8,1,-20.0590,-57.8680,19.3
2019/02/01 18:15:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,13,0,0.6,-20.4130,-57.9760,33.4
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.1,0.6,-18.7270,-57.4740,16
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.4,0.4,-18.7620,-57.1860,9.4
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.7,-19.0400,-57.1290,72.7
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0.1,0.7,-19.0410,-57.1420,23.7
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,0.6,-19.0620,-57.1390,23.6
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.1,0.8,-19.0730,-57.1370,73.4
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.1,0.8,-19.0740,-57.1500,32.7
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.0900,-57.6250,104.3
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.0910,-57.6190,80.2
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.0910,-57.6390,29.1
2019/01/17 17:20:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-20.1040,-57.6320,38.7
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0.4,0.5,-18.8490,-57.1360,41
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.5,0.9,-18.8510,-57.1460,56.5
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.5,0.4,-18.8520,-57.1550,27.7
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,1,0.4,-18.8570,-57.2590,18.4
2019/01/31 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.6,0.7,-18.8600,-57.1450,151.1
